# created 04/22/25
# GASP-derived engine deck converted from turbofan_23k_1.eng
# t4max: 3342.0
# t4cruise: 3108.0
# t4climb: 3196.0
# sls_airflow: 994.36
# sfn_idle: 1.25

Mach Number, Altitude (ft),   Throttle, Thrust (lbf), Fuel Flow (lb/h),  T4 (degR)
        0.3,        9000.0,     0.8893,     11181.07,          4198.12,    2972.08
        0.3,        9000.0,     0.9634,     15576.66,          5822.22,    3219.76
        0.3,       12000.0,        0.0,     435.4283,          435.428,        0.0
        0.3,       12000.0,     0.4349,    -2163.182,         -299.033,     1453.4
        0.3,       12000.0,     0.5074,    -609.0476,          175.744,    1695.63
        0.3,       12000.0,     0.5799,     945.0865,          650.521,    1937.87
        0.3,       12000.0,     0.6523,      2499.22,           1125.3,     2180.1
        0.3,       12000.0,     0.7248,     4287.447,          1698.78,    2422.33
        0.3,       12000.0,     0.7973,     6603.436,          2496.39,    2664.57
        0.3,       12000.0,     0.8698,     9629.066,          3574.47,     2906.8
        0.3,       12000.0,     0.9423,     13412.54,          4963.87,    3149.03
        0.3,       15000.0,        0.0,     390.8546,          390.855,        0.0
        0.3,       15000.0,     0.4251,     -2067.99,         -301.019,    1420.77
        0.3,       15000.0,      0.496,    -682.3344,          118.718,    1657.57
        0.3,       15000.0,     0.5668,     703.3211,          538.454,    1894.36
        0.3,       15000.0,     0.6377,     2088.977,          958.191,    2131.16
        0.3,       15000.0,     0.7085,     3634.719,          1442.65,    2367.95
        0.3,       15000.0,     0.7794,     5630.086,          2114.03,    2604.75
        0.3,       15000.0,     0.8503,     8242.303,          3037.59,    2841.54
        0.3,       15000.0,     0.9211,     11505.21,          4210.63,    3078.34
        0.3,       15000.0,      0.992,     15085.61,          5615.94,    3315.13
        0.3,       18000.0,        0.0,     349.9767,          349.977,        0.0
        0.3,       18000.0,     0.4154,    -2535.845,         -421.657,    1388.15
        0.3,       18000.0,     0.4846,    -1142.686,           -16.51,    1619.51
        0.3,       18000.0,     0.5538,     250.4748,          388.636,    1850.86
        0.3,       18000.0,      0.623,     1643.635,          793.782,    2082.22
        0.3,       18000.0,     0.6923,     3020.543,          1218.58,    2313.58
        0.3,       18000.0,     0.7615,     4740.697,          1785.45,    2544.94
        0.3,       18000.0,     0.8307,     7007.722,          2550.76,     2776.3
        0.3,       18000.0,        0.9,     9594.321,          3522.12,    3007.65
        0.3,       18000.0,     0.9692,     13289.14,          4845.93,    3239.01
        0.3,       21000.0,        0.0,     312.5616,          312.562,        0.0
        0.3,       21000.0,     0.4056,    -2082.716,         -255.111,    1355.54
        0.3,       21000.0,     0.4732,    -920.1373,          60.1689,    1581.46
        0.3,       21000.0,     0.5408,     242.4438,          375.449,    1807.38
        0.3,       21000.0,     0.6084,     1405.024,          690.727,    2033.31
        0.3,       21000.0,      0.676,     2570.143,          1023.04,    2259.23
        0.3,       21000.0,     0.7436,     3853.675,          1485.79,    2485.15
        0.3,       21000.0,     0.8112,     5876.036,          2138.68,    2711.07
        0.3,       21000.0,     0.8788,     8462.327,          3072.25,     2937.0
        0.3,       21000.0,     0.9464,     10776.65,          4069.06,    3162.92
        0.3,       24000.0,        0.0,     278.3885,          278.389,        0.0
        0.3,       24000.0,     0.3959,    -2751.816,         -804.087,    1322.93
        0.3,       24000.0,     0.4618,    -1568.087,         -390.469,    1543.42
        0.3,       24000.0,     0.5278,    -384.3544,          23.1485,    1763.91
        0.3,       24000.0,     0.5938,     799.3725,          436.765,     1984.4
        0.3,       24000.0,     0.6598,     2065.186,          855.214,    2204.89
        0.3,       24000.0,     0.7257,     3656.179,          1359.25,    2425.38
        0.3,       24000.0,     0.7917,     5282.565,          1892.89,    2645.87
        0.3,       24000.0,     0.8577,     7268.699,          2520.29,    2866.35
        0.3,       24000.0,     0.9237,     9125.918,          3334.85,    3086.84
        0.3,       24000.0,     0.9896,     11237.84,          4353.94,    3307.33
        0.3,       27000.0,        0.0,     247.2443,          247.244,        0.0
        0.3,       27000.0,     0.3861,     414.1758,          950.876,    1290.34
        0.3,       27000.0,     0.4504,     572.1775,          872.847,     1505.4
        0.3,       27000.0,     0.5148,     730.1668,          794.809,    1720.45
        0.3,       27000.0,     0.5791,     888.1592,          716.771,    1935.51
        0.3,       27000.0,     0.6435,     1105.418,          631.949,    2150.57
        0.3,       27000.0,     0.7078,     2793.543,          981.018,    2365.63
        0.3,       27000.0,     0.7722,     4150.089,          1442.59,    2580.68
        0.3,       27000.0,     0.8365,     5349.265,          2176.12,    2795.74
        0.3,       27000.0,     0.9009,     8251.826,           2887.4,     3010.8
        0.3,       27000.0,     0.9652,     8297.254,          3630.42,    3225.85
        0.3,       30000.0,        0.0,     218.9273,          218.927,        0.0
        0.3,       30000.0,     0.3763,    -1784.884,         -191.766,    1257.76
        0.3,       30000.0,     0.4391,     -783.396,          35.3847,    1467.38
        0.3,       30000.0,     0.5018,     217.9944,          262.564,    1677.01
        0.3,       30000.0,     0.5645,     1219.434,          489.727,    1886.63
        0.3,       30000.0,     0.6272,     1824.588,          558.099,    2096.26
        0.3,       30000.0,       0.69,     1602.285,          781.407,    2305.88
        0.3,       30000.0,     0.7527,     3107.913,          1040.48,    2515.51
        0.3,       30000.0,     0.8154,     4681.304,          1315.86,    2725.14
        0.3,       30000.0,     0.8781,      7543.26,          3015.25,    2934.76
        0.3,       30000.0,     0.9409,     11314.85,          3560.03,    3144.39
        0.3,       33000.0,        0.0,     193.2419,          193.242,        0.0
        0.3,       33000.0,     0.3666,     9700.131,          829.183,    1225.18
        0.3,       33000.0,     0.4277,     7807.481,          731.377,    1429.38
        0.3,       33000.0,     0.4888,     5914.808,          633.569,    1633.58
        0.3,       33000.0,     0.5499,     4022.131,           535.78,    1837.77
        0.3,       33000.0,      0.611,     2129.441,          437.956,    2041.97
        0.3,       33000.0,     0.6721,     1080.772,          546.037,    2246.17
        0.3,       33000.0,     0.7332,      4174.89,          1618.03,    2450.36
        0.3,       33000.0,     0.7943,     5053.575,          1837.79,    2654.56
        0.3,       33000.0,     0.8554,     4000.585,          1196.68,    2858.76
        0.3,       33000.0,     0.9165,     5662.175,          2173.83,    3062.96
        0.3,       33000.0,     0.9776,    -4247.116,         -4209.72,    3267.15
        0.3,       36000.0,        0.0,     170.0042,          170.004,        0.0
        0.3,       36000.0,     0.3569,     8679.758,          458.838,    1192.61
        0.3,       36000.0,     0.4163,     7054.406,          476.263,    1391.38
        0.3,       36000.0,     0.4758,     5428.997,          493.689,    1590.15
        0.3,       36000.0,     0.5353,     3803.635,           511.12,    1788.92
        0.3,       36000.0,     0.5948,     2178.251,          528.527,    1987.69
        0.3,       36000.0,     0.6542,     1238.908,          534.762,    2186.46
        0.3,       36000.0,     0.7137,     1781.801,          680.925,    2385.23
        0.3,       36000.0,     0.7732,     -1039.85,           491.14,     2584.0
        0.3,       36000.0,     0.8327,      11436.2,          3077.45,    2782.76
        0.3,       36000.0,     0.8921,     7389.053,           2869.9,    2981.53
        0.3,       36000.0,     0.9516,      140.793,         -2105.59,     3180.3
        0.3,       39000.0,        0.0,     147.3545,          147.355,        0.0
        0.3,       39000.0,     0.3564,    -859.5542,         -303.665,    1190.97
        0.3,       39000.0,     0.4158,    -670.8478,         -188.689,    1389.46
        0.3,       39000.0,     0.4752,    -482.1849,         -73.7106,    1587.96
        0.3,       39000.0,     0.5345,    -293.4891,           41.281,    1786.45
        0.3,       39000.0,     0.5939,    -104.8233,          156.265,    1984.95
        0.3,       39000.0,     0.6533,     -61.3595,          212.364,    2183.44
        0.3,       39000.0,     0.7127,     1253.614,           534.32,    2381.94
        0.3,       39000.0,     0.7721,     1227.694,          497.382,    2580.43
        0.3,       39000.0,     0.8315,     4155.631,          370.388,    2778.93
        0.3,       39000.0,     0.8909,       5658.4,          2196.35,    2977.42
        0.3,       39000.0,     0.9503,     22985.38,          12612.7,    3175.92
        0.3,       42000.0,        0.0,     127.6395,          127.639,        0.0
        0.3,       42000.0,     0.3564,    -109083.1,         -41796.9,    1190.97
        0.3,       42000.0,     0.4158,    -85544.63,         -32694.8,    1389.46
        0.3,       42000.0,     0.4752,     -62006.2,         -23592.6,    1587.96
        0.3,       42000.0,     0.5345,    -38467.81,         -14490.5,    1786.45
        0.3,       42000.0,     0.5939,    -14929.38,         -5388.43,    1984.95
        0.3,       42000.0,     0.6533,    -3248.578,         -987.126,    2183.44
        0.3,       42000.0,     0.7127,     2856.082,          657.639,    2381.94
        0.3,       42000.0,     0.7721,    -864.5085,          558.453,    2580.43
        0.3,       42000.0,     0.8315,     7418.438,          3770.11,    2778.93
        0.3,       42000.0,     0.8909,     916.1667,          359.606,    2977.42
        0.3,       42000.0,     0.9503,     9249.859,          5605.79,    3175.92
       0.35,           0.0,        0.0,     668.2784,          668.278,        0.0
       0.35,           0.0,      0.477,    -1643.587,          -6.4903,    1594.13
       0.35,           0.0,     0.5565,     344.1157,          679.138,    1859.82
       0.35,           0.0,      0.636,     2331.818,          1364.77,    2125.51
       0.35,           0.0,     0.7155,     4733.674,          2140.12,     2391.2
       0.35,           0.0,      0.795,     7815.085,          3234.26,    2656.89
       0.35,           0.0,     0.8745,     11600.21,          4726.71,    2922.58
       0.35,           0.0,      0.954,     16641.54,          6761.73,    3188.26
       0.35,        3000.0,        0.0,     605.2227,          605.223,        0.0
       0.35,        3000.0,     0.4672,    -1893.548,         -96.6837,    1561.26
       0.35,        3000.0,      0.545,     35.55024,          538.044,    1821.47
       0.35,        3000.0,     0.6229,     1964.649,          1172.77,    2081.68
       0.35,        3000.0,     0.7007,     4025.643,          1856.29,    2341.89
       0.35,        3000.0,     0.7786,     6721.039,          2796.18,    2602.09
       0.35,        3000.0,     0.8565,     10200.37,          4099.96,     2862.3
       0.35,        3000.0,     0.9343,     14801.46,           5884.0,    3122.51
       0.35,        6000.0,        0.0,     546.9777,          546.978,        0.0
       0.35,        6000.0,     0.4573,    -2126.172,          -180.36,    1528.39
       0.35,        6000.0,     0.5335,     -299.722,          405.414,    1783.12
       0.35,        6000.0,     0.6098,     1526.728,          991.188,    2037.85
       0.35,        6000.0,      0.686,     3404.545,          1598.95,    2292.58
